dish_id,,calories,mass,fat,carb,protein,,,,
dish_1562700760,,0.885478553,418,0.043873084,0.038477045,0.086042797,,,,
dish_1564432128,,2.127729225,102,0.110602814,0.21178298,0.079325676,,,,
dish_1558641200,,0.41,8,0.002,0.1,0.009,,,,
dish_1551389176,,1.480000016,64,0.11,0.016,0.1,,,,
dish_1561578775,,2.658999883,111,0.094,0.335000009,0.112,,,,
dish_1551493236,,1.299999972,36,0.003,0.28,0.027,,,,
dish_1563898019,,1.451381376,237,0.095504127,0.044300658,0.102029219,,,,
dish_1561392543,,1.05886495,119,0.074020723,0.102281227,0.008055462,,,,
dish_1565021714,,0.575787686,662,0.005467983,0.059861325,0.063110455,,,,
dish_1562096933,,0.995731232,314,0.099386882,0.052859828,0.123951761,,,,
dish_1561667207,,2.061527595,121,0.094386636,0.110398562,0.182424826,,,,
dish_1559590157,,0.984982872,234,0.024910256,0.021568376,0.164581201,,,,
dish_1558630450,,0.69,125,0.002,0.18,0.007,,,,
dish_1560367258,,0.463318856,341,0.026319384,0.049887666,0.036597023,,,,
dish_1551492093,,0.916564671,85,0.062823529,0.044647059,0.0576,,,,
dish_1551391586,,2.802781872,133,0.221488722,0.114601496,0.13804512,,,,
dish_1551226840,,0.899999959,122,0.13,0,0.184,,,,
dish_1563827188,,0.979734629,377,0.034418446,0.09339326,0.078102485,,,,
dish_1567785778,,0.979056474,310,0.049027365,0.105257735,0.037745803,,,,
dish_1562613376,,1.393123213,267,0.090173858,0.062460918,0.087597599,,,,
dish_1558722871,,0.25,60,0.003,0.05,0.018,,,,
dish_1561997401,,0.579528352,335,0.003501493,0.087844773,0.053638812,,,,
dish_1568305198,,3.797000049,82,0.281,0.031,0.291000012,,,,
dish_1560527168,,1.474133776,219,0.083876311,0.113130484,0.069741726,,,,
dish_1551567731,,1.149999973,37,0.107,0.063,0.008,,,,
dish_1562875159,,2.660000235,98,0.09700001,0.33,0.11,,,,
dish_1550785808,,1.299999938,81,0.003,0.28,0.027,,,,
dish_1556575014,,1.149999919,62,0.107,0.063,0.008,,,,
dish_1563820775,,0.235,162,0.003666667,0.043666667,0.014666667,,,,
dish_1551224283,,0.25,107,0.003,0.05,0.018,,,,
dish_1551566421,,2.180000091,11,0.029,0.45,0.06,,,,
dish_1560798656,,2.658999972,108,0.093999991,0.335,0.112000009,,,,
dish_1558116547,,0.519999979,144,0.002,0.003,0.14,,,,
dish_1558721345,,0.25,78,0.003,0.05,0.018,,,,
dish_1566937992,,2.658999808,104,0.094,0.335,0.11200001,,,,
dish_1558725286,,2.65192225,308,0.214172091,0.132155851,0.108175328,,,,
dish_1559240510,,0.345147934,213,0.004994878,0.0729713,0.014676812,,,,
dish_1565382995,,0.146898741,158,0.001443038,0.025772152,0.01685443,,,,
dish_1566501067,,1.516725428,306,0.079447709,0.039996732,0.162153592,,,,
dish_1551379478,,0.889999986,70,0.003,0.23,0.011,,,,
dish_1558639979,,5.781000433,90,0.494999989,0.227,0.224,,,,
dish_1551564016,,0.68,64,0.014,0.12,0.024,,,,
dish_1560529804,,0.3,51,0.002,0.076,0.006,,,,
dish_1551488737,,0.469999979,48,0.001,0.12,0.009,,,,
dish_1557863056,,1.600000106,47,0.15,0.09,0.02,,,,
dish_1551394835,,0.610000037,27,0.005,0.15,0.011,,,,
dish_1551493680,,0.47,53,0.001,0.12,0.009,,,,
dish_1551374222,,0.822533864,221,0.003570136,0.189095027,0.014746606,,,,
dish_1565210037,,0.843399488,346,0.024127532,0.123761029,0.040685526,,,,
dish_1559240382,,0.491583452,42,0.011831167,0.098640167,0.008884786,,,,
dish_1568060722,,1.28295261,359,0.047376047,0.034075209,0.179381624,,,,
dish_1562603569,,1.962572645,62,0.113721468,0.139117242,0.0911015,,,,
dish_1550859578,,2.272069507,144,0.148388875,0.105541667,0.12141666,,,,
dish_1565726949,,1.213836013,372,0.072977901,0.059681073,0.078194753,,,,
dish_1550778922,,6.0700002,30,0.540000033,0.21,0.2,,,,
dish_1561741139,,5.40999985,20,0.42,0.014,0.37,,,,
dish_1563218987,,2.229998035,172,0.115011959,0.104475843,0.184099297,,,,
dish_1550874729,,0.715999925,120,0.047133333,0.087833342,0.072866658,,,,
dish_1563824130,,0.551087144,202,0.005559569,0.107735757,0.019757297,,,,
dish_1558640145,,0.620045307,287,0.007595819,0.146689889,0.012170732,,,,
dish_1550790042,,1.66822039,236,0.096254237,0.09728814,0.1623305,,,,
dish_1551134622,,1.379999951,41,0.021,0.25,0.045,,,,
dish_1558115047,,0.960849042,212,0.048971698,0.035688679,0.120650948,,,,
dish_1550860188,,0.680000008,128,0.014,0.12,0.024,,,,
dish_1566402123,,0.677497898,657,0.013075615,0.058586945,0.07106028,,,,
dish_1558630488,,0.34,88,0.002,0.08,0.008,,,,
dish_1559678367,,0.89508894,215,0.076496586,0.045672595,0.022134977,,,,
dish_1551232686,,1.450000061,49,0.06,0.015,0.21,,,,
dish_1551391122,,0.678510624,282,0.025443262,0.08706028,0.04343617,,,,
dish_1560453328,,1.288289273,264,0.053614678,0.040376875,0.15007103,,,,
dish_1566329049,,1.417270932,575,0.049171296,0.137666678,0.10584673,,,,
dish_1562945186,,0.874569826,219,0.039183895,0.079161311,0.061012406,,,,
dish_1564170283,,2.148133339,301,0.108463628,0.106253558,0.184769551,,,,
dish_1563217774,,0.362786634,265,0.011930472,0.058386038,0.019541728,,,,
dish_1551134208,,0.714485279,272,0.035966908,0.06588971,0.035444853,,,,
dish_1565728494,,2.002022209,163,0.079029399,0.135301123,0.176023049,,,,
dish_1558380152,,0.520000007,143,0.002,0.003,0.14,,,,
dish_1560799277,,1.520821973,73,0.051136986,0.201780822,0.067589041,,,,
dish_1558639440,,0.52,116,0.002,0.14,0.003,,,,
dish_1564082212,,1.665744198,425,0.054204442,0.043453504,0.236792351,,,,
dish_1551566642,,0.41,14,0.002,0.1,0.009,,,,
dish_1563206601,,0.871803169,337,0.027282513,0.051913276,0.091931641,,,,
dish_1562614088,,0.349999985,67,0.004,0.07,0.024,,,,
dish_1563222850,,1.501629797,232,0.051954384,0.117708155,0.139801897,,,,
dish_1565711115,,1.043928568,308,0.046785714,0.00775,0.128928568,,,,
dish_1550795497,,0.55782609,391,0.001838875,0.141508957,0.007943734,,,,
dish_1563304925,,1.721380039,508,0.057754821,0.022157187,0.262259026,,,,
dish_1551318183,,5.360000176,17,0.35,0.529999941,0.07,,,,
dish_1564775216,,1.560579188,340,0.098965756,0.046191979,0.118855624,,,,
dish_1559238608,,0.541926973,438,0.001497717,0.139735158,0.006196347,,,,
dish_1568319838,,1.947135144,312,0.09912909,0.128191519,0.127767439,,,,
dish_1558630176,,0.519999972,142,0.002,0.139999993,0.003,,,,
dish_1563220087,,1.660612296,98,0.06555102,0.202653051,0.074938776,,,,
dish_1565209963,,0.966229103,253,0.028976486,0.130498292,0.051967763,,,,
dish_1565194781,,0.618671687,568,0.008207254,0.055541583,0.069723808,,,,
dish_1568404850,,1.57699997,100,0.022,0.299,0.047,,,,
dish_1565024675,,3.796999765,34,0.281,0.031,0.291,,,,
dish_1568144774,,0.491583452,62,0.011831177,0.098640177,0.008884774,,,,
dish_1562614921,,0.995001498,287,0.040576418,0.047181756,0.111774404,,,,
dish_1564686791,,1.753202834,343,0.074695248,0.116951446,0.149100612,,,,
dish_1559593746,,0.843886753,186,0.066883511,0.051381113,0.018812731,,,,
dish_1565382886,,1.350822448,348,0.058349006,0.157654925,0.057554825,,,,
dish_1551567084,,0.29,56,0.003,0.09,0.011,,,,
dish_1563391333,,0.289420469,81,0.012823679,0.03353884,0.008877926,,,,
dish_1562775241,,0.638000005,220,0.0098,0.127636364,0.017509091,,,,
dish_1558375732,,0.690000015,66,0.002,0.18,0.007,,,,
dish_1558459664,,1.403135418,273,0.067366297,0.17733333,0.042597073,,,,
dish_1550772849,,2.349453681,216,0.161023157,0.128027773,0.100375009,,,,
dish_1568666263,,0.26839081,348,0.002448276,0.056810345,0.020609195,,,,
dish_1562691466,,1.198018622,267,0.059565176,0.104037082,0.06371609,,,,
dish_1566333228,,1.639951507,304,0.067033556,0.130523467,0.124532033,,,,
dish_1567007848,,0.412757214,243,0.002386831,0.102205761,0.0068107,,,,
dish_1567107989,,1.262516189,111,0.089248126,0.098055135,0.03345364,,,,
dish_1559590202,,1.018411521,311,0.019237942,0.073173633,0.133241158,,,,
dish_1566332085,,0.151840491,163,0.001595092,0.026380368,0.017576687,,,,
dish_1551399340,,0.96,50,0.015,0.21,0.034,,,,
dish_1561996084,,5.409999658,38,0.419999974,0.014,0.37,,,,
dish_1563378344,,3.52500005,119,0.162,0.447000008,0.07,,,,
dish_1561996612,,1.531572655,220,0.08935,0.111990905,0.074336364,,,,
dish_1551228355,,1.379999964,28,0.021,0.25,0.045,,,,
dish_1562774980,,0.68000004,201,0.014,0.119999995,0.024,,,,
dish_1565638365,,1.574164776,389,0.085001586,0.094170882,0.106167329,,,,
dish_1550793245,,0.714181795,220,0.00235,0.165545445,0.012581818,,,,
dish_1568141915,,1.954257147,163,0.067282528,0.25814681,0.078471748,,,,
dish_1563823359,,1.927027979,333,0.100340583,0.034685429,0.217574477,,,,
dish_1551399402,,5.360000273,22,0.35,0.53,0.07,,,,
dish_1558638896,,0.18,126,0.002,0.039,0.009,,,,
dish_1551567964,,0.624550868,167,0.042592814,0.06191018,0.016383234,,,,
dish_1551565168,,0.25,102,0.003,0.05,0.018,,,,
dish_1566589933,,0.730000041,122,0.048,0.019,0.08,,,,
dish_1551563591,,1.299999926,27,0.003,0.28,0.027,,,,
dish_1563565289,,1.060999955,88,0.024,0.220000011,0.031,,,,
dish_1562617370,,2.819999836,55,0.12,0.32,0.12,,,,
dish_1560541793,,1.103519985,462,0.038539238,0.048204632,0.139407732,,,,
dish_1565724509,,0.194999994,158,0.0045,0.039,0.0085,,,,
dish_1562788760,,1.861373556,178,0.129378747,0.038778084,0.189560129,,,,
dish_1563986062,,1.480000016,128,0.11,0.016,0.1,,,,
dish_1550873572,,1.600000069,29,0.15,0.09,0.02,,,,
dish_1566501447,,0.82166192,349,0.011461318,0.038180519,0.137650421,,,,
dish_1551226948,,0.400000021,47,0.002,0.09,0.02,,,,
dish_1558637214,,0.69,16,0.002,0.18,0.007,,,,
dish_1561494032,,0.604032088,307,0.045985788,0.040739909,0.016802645,,,,
dish_1551320684,,1.399999963,54,0.006,0.24,0.09,,,,
dish_1551389749,,1.299999932,44,0.003,0.28,0.027,,,,
dish_1550775219,,0.890000018,55,0.003,0.230000018,0.011,,,,
dish_1558724607,,0.360000007,152,0.001,0.09,0.005,,,,
dish_1561492628,,0.44,31,0.021,0.043,0.032,,,,
dish_1558719066,,0.519999972,142,0.002,0.139999993,0.003,,,,
dish_1550777511,,2.453277328,119,0.181260504,0.179999983,0.062689076,,,,
dish_1565727875,,1.330613729,365,0.060424658,0.074652058,0.127561638,,,,
dish_1561662532,,0.871494791,191,0.037119565,0.124341277,0.038483707,,,,
dish_1550710612,,6.070000233,43,0.540000023,0.21,0.2,,,,
dish_1551375189,,0.429999979,48,0.003,0.09,0.034,,,,
dish_1551564381,,1.150000036,56,0.107,0.063,0.008,,,,
dish_1562945393,,0.796479718,401,0.026550953,0.078365758,0.061603945,,,,
dish_1560443474,,0.545047315,317,0.002287066,0.136435331,0.006287066,,,,
dish_1562873838,,1.249811807,342,0.052813558,0.03258243,0.157774596,,,,
dish_1551378898,,0.289999991,109,0.003,0.09,0.011,,,,
dish_1562700957,,0.676730606,424,0.054671075,0.050495656,0.048405243,,,,
dish_1551122567,,0.77,59,0.001,0.17,0.02,,,,
dish_1562959799,,1.374009901,363,0.058644656,0.12700632,0.084984331,,,,
dish_1551563119,,0.569999965,57,0.003,0.14,0.007,,,,
dish_1562699652,,1.283282379,103,0.05416265,0.168883243,0.034650068,,,,
dish_1558723960,,0.25,52,0.003,0.05,0.018,,,,
dish_1551125258,,0.430000017,60,0.003,0.09,0.034,,,,
dish_1551226308,,2.180000143,21,0.029,0.45,0.06,,,,
dish_1562959024,,1.744445803,183,0.107871197,0.165218552,0.121622973,,,,
dish_1563897492,,0.513102183,662,0.005240955,0.052506778,0.058380369,,,,
dish_1551304973,,0.22,27,0.003,0.033,0.031,,,,
dish_1562096973,,0.997141897,350,0.098979154,0.051225531,0.112603454,,,,
dish_1561577848,,1.627353819,254,0.054494402,0.023771287,0.248515315,,,,
dish_1551395194,,0.990000048,42,0.003,0.002,0.24,,,,
dish_1566244964,,0.909752634,483,0.038985611,0.076779692,0.068200729,,,,
dish_1563476577,,1.444613408,857,0.073015349,0.092883606,0.102300602,,,,
dish_1565021141,,1.883286262,248,0.112403222,0.111826621,0.107217742,,,,
dish_1565382856,,1.518116439,294,0.065209031,0.178714,0.062248561,,,,
dish_1558636483,,0.519999961,154,0.002,0.139999994,0.003,,,,
dish_1551564352,,0.47,66,0.001,0.12,0.009,,,,
dish_1559841127,,1.19138066,285,0.063235084,0.084347368,0.07001053,,,,
dish_1566838286,,0.5,145,0.001,0.129999986,0.005,,,,
dish_1550788191,,0.899999972,71,0.13,0,0.184,,,,
dish_1561996813,,0.946352208,159,0.036515723,0.061886792,0.088937113,,,,
dish_1550771796,,0.34,42,0.007,0.068,0.007,,,,
dish_1551564053,,1.023800047,150,0.05376,0.073779993,0.069986667,,,,
dish_1565369938,,5.40999971,31,0.42,0.014,0.37,,,,
dish_1562775549,,0.694353679,252,0.013491099,0.07353725,0.067010484,,,,
dish_1559149719,,1.612406716,268,0.107436563,0.033186567,0.118324627,,,,
dish_1561062237,,1.656903627,110,0.074644655,0.074084082,0.157965436,,,,
dish_1561665065,,1.279861802,303,0.050269736,0.046736696,0.156524495,,,,
dish_1562183201,,1.315158548,425,0.060033,0.155875405,0.044059416,,,,
dish_1558630207,,5.781000069,116,0.495000017,0.227000009,0.224000009,,,,
dish_1550769827,,0.34000001,105,0.002,0.08,0.008,,,,
dish_1561576652,,0.283926733,322,0.008449444,0.046955826,0.012924261,,,,
dish_1566414642,,1.515931021,145,0.053875862,0.100551731,0.148558621,,,,
dish_1551390872,,0.603349519,206,0.005495146,0.134368932,0.019398058,,,,
dish_1562788845,,1.423342632,372,0.068189293,0.125157253,0.105902417,,,,
dish_1559667948,,2.700000158,57,0.08,0.403000053,0.0932,,,,
dish_1558547124,,5.78100036,25,0.495,0.227,0.224,,,,
dish_1562602888,,0.610444006,343,0.016886749,0.06247595,0.05453707,,,,
dish_1561567086,,0.788696204,181,0.002,0.189215475,0.01119337,,,,
dish_1560874667,,1.211445819,83,0.05826506,0.123301205,0.055108434,,,,
dish_1567110783,,2.215751867,210,0.1160618,0.089742924,0.18543111,,,,
dish_1561576767,,0.657765805,621,0.022567849,0.0551038,0.063697446,,,,
dish_1564601528,,0.875711638,163,0.037993865,0.122226994,0.014730061,,,,
dish_1563304958,,1.550229547,614,0.056070769,0.021612134,0.230794106,,,,
dish_1561577119,,1.645038308,78,0.069820513,0.168897449,0.095179487,,,,
dish_1565896039,,0.918044805,384,0.037881284,0.095253786,0.053873221,,,,
dish_1567714813,,1.475227239,264,0.051984845,0.022106061,0.224560606,,,,
dish_1551490740,,1.45,45,0.06,0.015,0.21,,,,
dish_1558725760,,0.519999963,161,0.002,0.140000006,0.003,,,,
dish_1558113430,,0.28,28,0.004,0.053,0.022,,,,
dish_1551375933,,1.3,55,0.003,0.28,0.027,,,,
dish_1567526785,,0.701762523,539,0.012923933,0.04959369,0.082745822,,,,
dish_1561407249,,1.319270821,56,0.062255179,0.045144786,0.142731804,,,,
dish_1563221562,,1.521532969,260,0.054753581,0.130747942,0.125930142,,,,
dish_1551123072,,0.340000018,56,0.002,0.08,0.008,,,,
dish_1563305401,,1.455467777,332,0.08768466,0.066002093,0.099228904,,,,
dish_1563911215,,1.283283547,170,0.039473435,0.111224041,0.119051224,,,,
dish_1551382255,,0.204,36,0.001,0.039,0.022,,,,
dish_1563481030,,1.207832868,129,0.088371961,0.096388147,0.018204853,,,,
dish_1563303386,,1.257483665,218,0.042316404,0.080437014,0.135115422,,,,
dish_1551568285,,0.480374569,267,0.006329588,0.112546813,0.014014981,,,,
dish_1551376623,,2.145170252,147,0.138537429,0.183809524,0.069421769,,,,
dish_1550792734,,0.34,50,0.007,0.068,0.007,,,,
dish_1566328929,,2.403681345,165,0.106356788,0.194367152,0.154508812,,,,
dish_1551399293,,6.070000111,18,0.54,0.21,0.2,,,,
dish_1567525744,,2.279411983,298,0.17785697,0.116781953,0.061463815,,,,
dish_1564590226,,0.586531537,376,0.00945271,0.12471483,0.007870979,,,,
dish_1550706096,,0.4,45,0.002,0.09,0.02,,,,
dish_1560799615,,1.175794512,283,0.063603661,0.114899113,0.038914873,,,,
dish_1562168471,,0.638092976,490,0.011709961,0.102177227,0.035141584,,,,
dish_1559243139,,0.491583491,53,0.01183117,0.09864017,0.008884774,,,,
dish_1550712585,,0.400000019,52,0.002,0.09,0.02,,,,
dish_1562702091,,0.404367893,214,0.023677537,0.042428939,0.013262935,,,,
dish_1559845513,,0.586153055,379,0.001485488,0.145598931,0.008498681,,,,
dish_1563304881,,1.657864695,446,0.048541561,0.019828121,0.270053709,,,,
dish_1558550181,,0.69,42,0.002,0.18,0.007,,,,
dish_1550859977,,0.680000024,83,0.014,0.12,0.024,,,,
dish_1565641844,,2.658999902,92,0.094,0.335000022,0.112,,,,
dish_1561746970,,0.836463025,363,0.023862551,0.096413543,0.066386452,,,,
dish_1562700931,,0.526394087,312,0.032484567,0.052094923,0.014787122,,,,
dish_1560539340,,0.862010219,228,0.086922811,0.040954329,0.1002255,,,,
dish_1565123783,,2.658999857,35,0.094,0.335,0.112,,,,
dish_1567789230,,2.298094687,300,0.18902733,0.030457333,0.114578007,,,,
dish_1551324079,,0.99,59,0.003,0.002,0.24,,,,
dish_1565638478,,0.523250033,91,0.025975,0.06825,0.01755,,,,
dish_1558639662,,0.18,89,0.002,0.039,0.009,,,,
dish_1558549806,,3.852009892,203,0.289039404,0.237172414,0.141610847,,,,
dish_1558724766,,0.519999963,161,0.002,0.140000006,0.003,,,,
dish_1551225541,,1.079128893,225,0.050017778,0.155546671,0.086324444,,,,
dish_1558640781,,0.519999961,154,0.002,0.139999994,0.003,,,,
dish_1562700885,,0.25,117,0.003,0.05,0.018,,,,
dish_1558629013,,0.330000025,80,0.003,0.08,0.007,,,,
dish_1556572657,,1.149999944,36,0.107,0.063,0.008,,,,
dish_1561654374,,1.300221235,251,0.087893849,0.052275729,0.077467239,,,,
dish_1567024135,,2.161808354,147,0.083123762,0.238730531,0.108748299,,,,
dish_1561667238,,1.629120242,165,0.074816873,0.092425612,0.142311533,,,,
dish_1561576737,,0.688771802,519,0.026806618,0.040384318,0.075233349,,,,
dish_1566849233,,0.810256436,117,0.062649573,0.067863248,0.021196581,,,,
dish_1551235211,,4.019999974,39,0.330000026,0.013,0.25,,,,
dish_1550712486,,1.823546064,141,0.082312057,0.013205674,0.246723418,,,,
dish_1551122713,,0.630954536,220,0.006931818,0.125500005,0.027018182,,,,
dish_1568649354,,0.564889364,129,0.012999434,0.111650597,0.013489504,,,,
dish_1551304571,,1.480000012,82,0.11,0.016,0.1,,,,
dish_1562010865,,1.741865509,216,0.121063903,0.033490523,0.130174931,,,,
dish_1558460205,,0.23,8,0.004,0.036,0.029,,,,
dish_1563465805,,1.41,23,0.068,0.18,0.021,,,,
dish_1551314810,,5.4099996,15,0.42,0.014,0.37,,,,
dish_1560455399,,0.929522826,149,0.092144517,0.043541946,0.072723658,,,,
dish_1551314442,,0.22,23,0.003,0.033,0.031,,,,
dish_1560203400,,2.81999999,104,0.12,0.31999999,0.12,,,,
dish_1564428475,,0.707071005,370,0.033282586,0.088527886,0.023263611,,,,
dish_1560888849,,1.579103991,107,0.054724617,0.07072386,0.19091515,,,,
dish_1565987015,,0.23,64,0.004,0.036,0.029,,,,
dish_1561060703,,1.210037609,445,0.053142371,0.100615101,0.084786618,,,,
dish_1558468547,,0.205,34,0.003,0.034,0.009,,,,
dish_1550771330,,1.480000043,69,0.11,0.016,0.1,,,,
dish_1551237778,,2.180000149,47,0.029,0.45,0.06,,,,
dish_1551221581,,2.180000088,34,0.029,0.449999971,0.06,,,,
dish_1551397543,,0.730000032,63,0.048,0.019,0.08,,,,
dish_1562963153,,0.741798971,521,0.064535313,0.054867288,0.068473399,,,,
dish_1565030391,,1.946753748,313,0.118364035,0.038527026,0.168043265,,,,
dish_1567537185,,2.178279897,185,0.1240308,0.038911427,0.206187416,,,,
dish_1562945445,,0.782221026,463,0.02326335,0.091975531,0.05429197,,,,
dish_1563566725,,1.171422422,206,0.035948252,0.190324544,0.037468,,,,
dish_1558028007,,0.769999972,71,0.001,0.17,0.02,,,,
dish_1567801468,,0.43999999,196,0.021,0.043,0.032,,,,
dish_1558636763,,0.519999966,117,0.002,0.139999991,0.003,,,,
dish_1560368110,,0.18,89,0.002,0.039,0.009,,,,
dish_1551304110,,0.98999995,40,0.003,0.002,0.239999975,,,,
dish_1568405183,,1.13129425,64,0.107911766,0.035130719,0.021326797,,,,
dish_1558635489,,1.061,74,0.024,0.220000014,0.031,,,,
dish_1551134442,,0.43,70,0.003,0.09,0.034,,,,
dish_1565036788,,2.658999857,70,0.094,0.335000014,0.112,,,,
dish_1551321757,,0.72578478,223,0.002973094,0.155784744,0.029071749,,,,
dish_1562963109,,0.781818203,488,0.068764131,0.056616514,0.072157061,,,,
dish_1551224787,,0.458030285,330,0.001863636,0.119545445,0.007375758,,,,
dish_1558031526,,1.241000016,62,0.002,0.294000016,0.016,,,,
dish_1562700718,,1.291686412,255,0.0699998,0.031111388,0.129536827,,,,
dish_1560799590,,1.828339748,163,0.100987712,0.174796227,0.061027963,,,,
dish_1559842274,,5.781000094,53,0.495000019,0.227,0.224000019,,,,
dish_1561580406,,1.188780667,171,0.04400448,0.101278719,0.099942813,,,,
dish_1551223023,,1.245,100,0.01576,0.25859999,0.03936,,,,
dish_1561996369,,1.480000063,271,0.109999996,0.016,0.1,,,,
dish_1562958445,,1.15,21,0.107,0.063,0.008,,,,
dish_1560367926,,2.10578934,194,0.108071711,0.231880995,0.124514964,,,,
dish_1551139325,,0.74047619,105,0.017742857,0.089714286,0.064142857,,,,
dish_1550710793,,2.450237993,143,0.171482524,0.164776224,0.094370636,,,,
dish_1550790442,,0.28,22,0.004,0.053,0.022,,,,
dish_1551381285,,0.624855526,173,0.00782659,0.140693642,0.023,,,,
